ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity
lat_control_c3_12,2,3774,414,22.95911957,89.30845425,0.871887437,274.7817459,0.663724024,0.262492696,3.809629807,0.197049024,77.98024874,38.18742203,0.69979021,1.040473056,0.118520267
lat_control_c3_13,2,3450,418,23.06976657,70.40596566,0.813504001,270.0660172,0.64609095,0.268363306,3.726291851,0.219077568,64.28477215,37.38540827,0.762600366,1.121761014,0.142200042
lat_control_c3_14,2,3160,479,24.69578389,83.81527307,0.920589222,293.2375901,0.612187036,0.264577584,3.779609683,0.261035422,72.89408198,28.46749422,0.624925844,1.177504274,0.173976307
lat_control_c3_2,2,1540,215,16.5452864,44.10215414,0.629749738,158.8761543,0.738958857,0.32716395,3.056571484,0.272151899,37.10934314,28.82646676,0.881361496,1.270842896,0.214071243
lat_control_c3_3,2,3168,423,22.51109368,69.57010852,0.869444265,266.9888527,0.670826263,0.264882544,3.775258213,0.233980012,65.42359834,32.32128844,0.702873418,1.212530597,0.223174615
lat_control_c3_4,2,1794,201,15.9975357,47.07440918,0.562737023,145.8050865,0.72539844,0.344691271,2.901146862,0.220636663,40.93908805,33.84172316,0.909195237,1.091823147,0.234038695
lat_control_c3_5,2,2600,305,19.57664688,56.36488268,0.909283809,205.5391052,0.68285417,0.299222136,3.34199874,0.230122324,62.76938317,26.12314795,0.645117502,1.331141618,0.257167449
lat_control_c3_6,2,1785,249,17.80552293,51.03920062,0.7722405,172.0538239,0.690979212,0.325117447,3.075811551,0.228230981,48.89661095,31.06549927,0.797076104,1.15266626,0.2155425
lat_control_c3_7,2,1920,247,17.73387063,61.84658438,0.937562413,160.9472222,0.651608187,0.346154453,2.888883822,0.245283019,57.80976242,20.10722287,0.58976019,1.191740823,0.227709297
lat_control_c3_8,2,2432,372,21.76338923,77.1038261,0.874619979,242.01829,0.650586801,0.28250635,3.539743444,0.271137026,64.96778456,31.49697509,0.696282364,1.245162627,0.180376552
lat_control_c3_9,2,1914,325,20.34214473,58.30951895,0.862714748,227.7106781,0.70064824,0.280648817,3.563171977,0.283842795,56.37248621,28.50705203,0.711119454,1.147195031,0.280294734
lat_control_c5_0,2,2244,331,20.52905963,52.17278984,0.647492265,234.9533188,0.709828758,0.274496837,3.643029224,0.239334779,44.50837994,33.91859111,0.872967366,1.391468794,0.260665369
