ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity,Mom2,Mom3,MomH2,MomH3,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Corralation,Intensity_Max,Intensity_Mean,Intesinty_Min,Shannon_Entropy,quartiles_25,quartiles_50,quartiles_75
pc_299_b_4,2,2200,384,22.025082668269306,52.49761899362675,0.5463931129678038,252.6162697096763,0.663034828634321,0.27390887366385774,3.6508492281531733,0.2651356993736952,49.26386070647429,41.25990435462619,0.9151660204230208,1.0706826697522493,0.11743211486662611,1636379.0,71891569.0,0.004174501499516526,0.0002807141487091016,1818.2448979591836,32.04761904761905,0.026809494208482013,0.0034707760655282517,0.058913292774451606,0.4879152208396769,249.0,106.74540682414698,1.0,1.044201071452708,82.0,103.0,128.0
pc_299_b_40,2,1400,241,17.517155313611116,46.75467891024384,0.8442195902614463,166.94722215136414,0.6927270628687309,0.3296357120284222,3.033651887553303,0.2662983425414365,46.86481478201757,25.1194219616167,0.7321184780278065,1.2798805854164288,0.22552750862641066,757631.0,26506291.0,0.0036158598222403434,0.000257243591024276,2187.0773809523807,35.39880952380952,0.03869067596857394,0.006023242630385487,0.07760955244288867,0.4724104173933523,219.0,101.80912863070539,7.0,0.9210694155078104,72.0,94.0,121.0
pc_299_b_41,2,1764,292,19.281751659604673,52.80151512977634,0.8155140388948824,200.46803743153546,0.6865343747655324,0.3021699126617367,3.30939633000274,0.26666666666666666,49.681095625235116,28.752302711999064,0.760747850027075,1.0906857149528235,0.18133851212857915,1143529.0,37571629.0,0.0024632077718541126,0.00015007832675102722,1988.700934579439,33.429906542056074,0.04672049429937559,0.004760241069089004,0.06899450028146449,0.6353644921455999,251.0,131.3904109589041,1.0,0.9727590656709977,93.0,124.5,162.25
pc_299_b_42,2,1674,229,16.96325844612841,54.91812087098393,0.9545089742260915,147.39087296526012,0.6521720042710625,0.36156681240271105,2.765740564944898,0.3045822102425876,57.08379175748441,17.021370009949162,0.5460606097109865,1.0480650727448453,0.08024075627311988,888391.0,39967915.0,0.008224985444023971,0.0008332086026528289,1911.0377358490566,32.257861635220124,0.030093082112798215,0.006368418970768562,0.07980237446823597,0.21309021331234604,185.0,96.62389380530973,2.0,0.8477156109518136,77.0,95.5,116.0
pc_299_b_43,2,3552,348,21.049640414216977,101.84301645179212,0.9872388645502058,241.57463914933368,0.6941799975555566,0.27374312104480386,3.653059832821621,0.3107142857142857,100.62765019507394,16.024593690736914,0.3990569212548661,1.1897032039416873,0.1553682925810868,1540102.0,89089098.0,0.011861978729056952,0.0018719191760317166,1890.453781512605,32.94957983193277,0.03548750234289904,0.004236988913212345,0.06509215707911625,0.46979966514466126,243.0,91.60919540229885,1.0,0.6067837082791777,68.0,87.5,113.0
pc_299_b_5,2,3243,339,20.775663783985824,74.73285756613352,0.9054059006913112,233.95331880577402,0.6901277840878289,0.2789816064605899,3.584465702548975,0.2026300059772863,68.26097249711863,28.979991073397972,0.6515727125548075,1.2697908068359811,0.14908613086997344,1425278.0,52404782.0,0.00504930662784311,0.00042157555574191846,1556.2286821705425,30.58527131782946,0.042071984104877315,0.0039961540772790105,0.06321514120271353,0.7485113016865735,252.0,124.0,2.0,1.0024961435366513,90.0,115.0,158.0
pc_299_b_6,2,1064,187,15.430353037616328,45.0,0.9548443445743869,124.08326112068522,0.6635468509127552,0.3906722253062324,2.5596905416455953,0.3393829401088929,43.93807126924747,13.05428696286902,0.5450747736833886,1.191083677254747,0.21545440230891172,520866.0,11900064.0,0.0023364637842626795,0.00013760015642482563,2614.066666666667,41.36,0.016071723650135747,0.00666666666666667,0.08164965809277262,0.5574712566471145,250.0,130.19786096256684,4.0,0.8244414221129747,92.5,120.0,167.5
pc_299_b_7,2,1620,224,16.88803298257901,54.20332093147061,0.9658153224484298,134.66904755831212,0.6012011051710362,0.3939681858125507,2.538276023322853,0.3002680965147453,57.80048287744907,14.983682725260444,0.5091474240860233,0.8398639951245269,0.10566553138889692,805513.0,35339177.0,0.01994485879988511,0.003351459629013784,2182.4464285714284,32.767857142857146,0.03210468241315458,0.006094104308390021,0.07806474433692857,0.4619190243642731,248.0,89.50892857142857,1.0,0.5581755602856693,65.0,86.0,107.0
pc_299_b_8,2,1080,248,17.55346033766304,46.647615158762406,0.8566284941240243,166.5685424949238,0.6882997623757182,0.33106984797902395,3.0205106448212655,0.28878281622911695,43.43092029487089,22.407477096629204,0.7182852769031142,1.305618787254565,0.22291675899064767,589992.0,14619666.0,0.003967421852629604,0.0002769485213924864,1737.596774193549,30.758064516129036,0.029340856110229047,0.005376344086021506,0.07332355751067665,0.46525075298905644,252.0,104.02892561983471,2.0,0.9334633171454341,81.25,102.0,129.0
pc_299_b_9,2,1204,175,14.927053303604616,46.61544808322666,0.9657394781517163,126.21930009000631,0.7212531433714646,0.37153367959501543,2.691546029124559,0.25584795321637427,56.071925685674145,14.551422081505104,0.509424682407397,0.8072609007219903,0.11376525159597291,755739.0,28079981.0,0.06446348578984316,0.017759804418570842,3185.848484848485,41.83333333333333,0.020944554477846763,0.007575757575757576,0.08703882797784893,0.39561883971838124,249.0,118.58857142857143,2.0,0.4401510933219908,85.0,110.0,158.5
pc_299_c_0,2,2538,450,23.936536824085962,70.178344238091,0.954920402620783,214.92997820866105,0.47762217379702454,0.349876033421101,2.8581551877731157,0.3943908851884312,69.51743548308185,20.63708231133189,0.5448504035940102,1.1958927588930437,0.21739434203544422,3706948.0,172900694.0,0.0006365535295198473,1.585038979780803e-05,2950.537878787879,36.53787878787879,0.06688836308620218,0.0032904805632078364,0.05736271056363913,0.49355819964657105,255.0,191.71555555555557,2.0,1.2165984485369457,155.0,205.0,243.0
pc_299_c_1,2,2541,446,23.829914749152643,78.587530817554,0.9571109799169124,268.3319984622144,0.6016412521574315,0.2789972330569851,3.58426493712126,0.2875564152159897,75.10735596437283,21.760219014527888,0.5382578772168035,1.351769437277091,0.15351151547850897,2913353.0,130091257.0,0.0007137039795823209,2.5247318280043496e-05,3689.770897832818,43.839009287925705,0.06500113587303885,0.003671078990501203,0.06058942969282021,0.4071800165669486,255.0,179.98430493273543,1.0,1.1900801562368013,145.0,186.0,230.0
